CustomerID,Frequency,Monetary,Total_Items,Unique_Products,Country,Avg_Transaction_Value,LastPurchaseDate,FirstPurchaseDate,Customer_Lifetime_Days,Recency,R_score,F_score,M_score,RFM_Score
13951.0,3,504.09,293,32,UNITED KINGDOM,168.03,2011-06-16,2011-02-18,118,4998,4,4,2,442
13952.0,2,1736.66,968,84,UNITED KINGDOM,868.33,2011-05-06,2011-04-15,20,5040,4,4,1,441
13953.0,2,182.48,108,7,UNITED KINGDOM,91.24,2011-12-02,2011-08-16,108,4829,1,4,3,143
13954.0,2,307.82,140,19,UNITED KINGDOM,153.91,2011-12-08,2011-09-30,69,4824,1,4,3,143
13955.0,2,239.31,147,29,UNITED KINGDOM,119.66,2011-07-08,2011-02-07,151,4976,4,4,3,443
13956.0,5,671.39,393,105,UNITED KINGDOM,134.28,2011-12-04,2011-03-13,266,4828,1,4,2,142
13959.0,3,508.59,345,76,UNITED KINGDOM,169.53,2011-09-21,2010-12-12,283,4902,3,4,2,342
13960.0,2,159.42,132,10,UNITED KINGDOM,79.71,2011-11-18,2011-09-29,50,4844,2,4,4,244
13962.0,2,82.10,80,6,UNITED KINGDOM,41.05,2011-11-18,2011-04-08,223,4844,2,4,4,244
13963.0,4,469.02,326,27,UNITED KINGDOM,117.25,2011-02-04,2010-12-07,59,5131,4,4,2,442
13967.0,1,35.70,6,1,UNITED KINGDOM,35.70,2011-07-17,2011-07-17,0,4968,4,4,4,444
13969.0,18,5714.81,3177,307,UNITED KINGDOM,317.49,2011-12-02,2010-12-09,357,4830,1,4,1,141
13971.0,8,2372.60,1494,108,UNITED KINGDOM,296.57,2011-11-21,2011-02-27,266,4841,2,4,1,241
13972.0,2,174.35,185,14,UNITED KINGDOM,87.17,2011-09-30,2011-05-22,131,4893,3,4,3,343
13973.0,1,147.75,80,8,UNITED KINGDOM,147.75,2011-02-25,2011-02-25,0,5110,4,4,4,444
13974.0,1,413.59,249,28,UNITED KINGDOM,413.59,2011-10-21,2011-10-21,0,4872,2,4,2,242
13975.0,6,2052.04,1439,227,UNITED KINGDOM,342.01,2011-11-08,2011-03-08,245,4854,2,4,1,241
13976.0,1,91.10,50,5,UNITED KINGDOM,91.10,2011-05-17,2011-05-17,0,5029,4,4,4,444
13978.0,1,54.17,75,9,UNITED KINGDOM,54.17,2011-10-25,2011-10-25,0,4868,2,4,4,244
13979.0,1,869.87,639,54,UNITED KINGDOM,869.87,2011-09-27,2011-09-27,0,4896,3,4,2,342
13980.0,1,69.58,86,7,UNITED KINGDOM,69.58,2011-10-10,2011-10-10,0,4883,3,4,4,344
13982.0,4,1325.60,833,66,UNITED KINGDOM,331.40,2011-10-31,2010-12-09,326,4861,2,4,1,241
13983.0,9,1057.24,924,78,UNITED KINGDOM,117.47,2011-10-31,2010-12-08,327,4862,2,4,1,241
13984.0,4,216.23,115,11,UNITED KINGDOM,54.06,2011-11-13,2010-12-08,339,4849,2,4,3,243
13985.0,15,6365.72,3146,105,UNITED KINGDOM,424.38,2011-12-05,2011-03-20,260,4826,1,4,1,141
13986.0,1,147.06,98,9,UNITED KINGDOM,147.06,2011-11-22,2011-11-22,0,4840,1,4,4,144
13988.0,6,3028.05,2357,156,UNITED KINGDOM,504.68,2011-11-20,2011-03-30,234,4842,2,4,1,241
13989.0,2,462.21,360,22,UNITED KINGDOM,231.10,2011-10-05,2011-04-14,173,4888,3,4,2,342
13990.0,1,292.58,142,15,UNITED KINGDOM,292.58,2011-05-10,2011-05-10,0,5036,4,4,3,443
13991.0,6,682.24,651,58,UNITED KINGDOM,113.71,2011-11-27,2011-07-19,131,4834,1,4,2,142
13992.0,1,76.80,64,5,UNITED KINGDOM,76.80,2011-11-09,2011-11-09,0,4853,2,4,4,244
13993.0,8,1409.96,603,43,UNITED KINGDOM,176.25,2011-10-28,2011-01-13,287,4865,2,4,1,241
13994.0,6,1913.09,853,110,UNITED KINGDOM,318.85,2011-12-06,2011-07-14,144,4826,1,4,1,141
13995.0,5,1308.99,869,52,UNITED KINGDOM,261.80,2011-11-24,2011-04-08,230,4838,1,4,1,141
13999.0,12,2916.79,1891,92,UNITED KINGDOM,243.07,2011-11-29,2010-12-13,351,4833,1,4,1,141
14000.0,1,111.00,52,5,UNITED KINGDOM,111.00,2011-05-12,2011-05-12,0,5033,4,4,4,444
14001.0,3,387.20,180,17,UNITED KINGDOM,129.07,2011-10-25,2010-12-01,327,4868,2,4,3,243
14002.0,2,368.60,568,35,UNITED KINGDOM,184.30,2011-07-28,2011-07-06,22,4957,3,4,3,343
14004.0,7,2422.16,1538,72,UNITED KINGDOM,346.02,2011-10-27,2011-02-24,245,4866,2,4,1,241
14005.0,5,908.30,982,43,UNITED KINGDOM,181.66,2011-11-30,2011-05-08,206,4832,1,4,2,142
14006.0,3,503.60,296,17,UNITED KINGDOM,167.87,2011-08-16,2011-01-31,196,4938,3,4,2,342
14009.0,2,646.81,359,39,UNITED KINGDOM,323.41,2011-05-25,2011-05-18,7,5021,4,4,2,442
14012.0,1,289.20,152,10,UNITED KINGDOM,289.20,2011-03-07,2011-03-07,0,5100,4,4,3,443
14013.0,3,395.98,358,28,UNITED KINGDOM,131.99,2011-08-21,2011-03-09,165,4933,3,4,3,343
14014.0,1,304.42,512,27,UNITED KINGDOM,304.42,2011-09-23,2011-09-23,0,4900,3,4,3,343
14015.0,1,151.50,58,8,UNITED KINGDOM,151.50,2011-10-18,2011-10-18,0,4875,3,4,4,344
14016.0,4,2216.14,1414,119,EIRE,554.03,2011-07-01,2010-12-17,195,4984,4,4,1,441
14019.0,3,951.41,609,34,UNITED KINGDOM,317.14,2011-10-24,2011-07-24,91,4869,2,4,2,242
14020.0,2,534.26,375,31,UNITED KINGDOM,267.13,2011-11-23,2011-09-12,71,4839,1,4,2,142
14021.0,2,305.80,114,16,UNITED KINGDOM,152.90,2011-07-07,2011-05-12,56,4978,4,4,3,443
14022.0,1,396.80,375,25,UNITED KINGDOM,396.80,2011-04-28,2011-04-28,0,5048,4,4,3,443
14023.0,2,496.22,298,28,UNITED KINGDOM,248.11,2011-12-02,2011-04-03,242,4830,1,4,2,142
14024.0,2,298.45,147,14,UNITED KINGDOM,149.22,2011-08-10,2011-08-07,2,4944,3,4,3,343
14027.0,1,104.82,62,6,UNITED KINGDOM,104.82,2011-10-10,2011-10-10,0,4883,3,4,4,344
14029.0,2,191.46,122,10,UNITED KINGDOM,95.73,2011-10-07,2011-07-18,80,4886,3,4,3,343
14030.0,8,1488.50,1379,189,UNITED KINGDOM,186.06,2011-11-21,2010-12-08,348,4840,1,4,1,141
14031.0,14,1468.53,741,78,UNITED KINGDOM,104.89,2011-12-02,2010-12-02,365,4829,1,4,1,141
14032.0,10,1720.01,1256,47,UNITED KINGDOM,172.00,2011-11-23,2010-12-08,350,4838,1,4,1,141
14034.0,3,343.84,249,73,UNITED KINGDOM,114.61,2011-11-17,2011-07-05,135,4845,2,4,3,243
14035.0,4,710.35,409,36,UNITED KINGDOM,177.59,2011-11-11,2011-02-15,268,4851,2,4,2,242
14036.0,1,451.25,248,28,UNITED KINGDOM,451.25,2011-02-28,2011-02-28,0,5107,4,4,2,442
14037.0,2,139.25,45,26,UNITED KINGDOM,69.62,2011-06-16,2010-12-10,188,4999,4,4,4,444
14038.0,3,1520.78,957,63,UNITED KINGDOM,506.93,2011-09-22,2011-05-16,128,4901,3,4,1,341
14039.0,1,82.60,44,5,UNITED KINGDOM,82.60,2011-11-06,2011-11-06,0,4856,2,4,4,244
14040.0,12,1502.56,870,115,UNITED KINGDOM,125.21,2011-10-30,2011-01-12,290,4863,2,4,1,241
14041.0,1,101.51,75,20,UNITED KINGDOM,101.51,2011-03-18,2011-03-18,0,5089,4,4,4,444
14044.0,4,532.12,297,158,UNITED KINGDOM,133.03,2011-11-13,2011-02-03,283,4849,2,4,2,242
14046.0,1,47.71,172,9,UNITED KINGDOM,47.71,2011-02-28,2011-02-28,0,5107,4,4,4,444
14047.0,4,337.20,140,11,UNITED KINGDOM,84.30,2011-12-01,2010-12-02,364,4831,1,4,3,143
14048.0,1,399.85,240,82,UNITED KINGDOM,399.85,2011-02-07,2011-02-07,0,5128,4,4,3,443
14049.0,4,3864.64,2715,307,UNITED KINGDOM,966.16,2011-11-23,2011-01-26,301,4839,1,4,1,141
14050.0,2,746.36,689,49,UNITED KINGDOM,373.18,2011-11-08,2011-08-25,74,4854,2,4,2,242
14051.0,18,1763.21,839,29,UNITED KINGDOM,97.96,2011-12-09,2010-12-08,365,4823,1,4,1,141
14052.0,1,173.66,83,51,UNITED KINGDOM,173.66,2011-11-20,2011-11-20,0,4842,2,4,3,243
14053.0,1,41.75,25,2,UNITED KINGDOM,41.75,2011-07-03,2011-07-03,0,4982,4,4,4,444
14054.0,1,92.46,62,6,UNITED KINGDOM,92.46,2011-10-05,2011-10-05,0,4888,3,4,4,344
14055.0,1,104.14,46,5,UNITED KINGDOM,104.14,2011-08-25,2011-08-25,0,4929,3,4,4,344
14056.0,23,5747.75,3820,297,UNITED KINGDOM,249.90,2011-12-08,2011-02-28,282,4824,1,4,1,141
14057.0,15,2849.97,2432,150,UNITED KINGDOM,190.00,2011-11-16,2010-12-14,336,4846,2,4,1,241
14059.0,1,132.60,68,7,UNITED KINGDOM,132.60,2011-03-18,2011-03-18,0,5089,4,4,4,444
14060.0,16,1877.80,2004,58,UNITED KINGDOM,117.36,2011-12-05,2010-12-15,355,4827,1,4,1,141
14062.0,6,456.93,263,24,UNITED KINGDOM,76.16,2011-11-30,2010-12-10,354,4832,1,4,2,142
14064.0,5,744.15,635,56,UNITED KINGDOM,148.83,2011-11-10,2011-03-10,245,4852,2,4,2,242
14066.0,1,114.30,42,6,UNITED KINGDOM,114.30,2011-03-18,2011-03-18,0,5089,4,4,4,444
14067.0,2,275.04,224,45,UNITED KINGDOM,137.52,2011-10-07,2011-09-04,32,4886,3,4,3,343
14068.0,1,208.35,65,19,UNITED KINGDOM,208.35,2011-01-23,2011-01-23,0,5142,4,4,3,443
14071.0,8,951.47,863,247,UNITED KINGDOM,118.93,2011-12-06,2011-03-20,261,4826,1,4,2,142
14073.0,1,151.04,130,13,UNITED KINGDOM,151.04,2011-11-07,2011-11-07,0,4855,2,4,4,244
14075.0,3,569.18,534,29,UNITED KINGDOM,189.73,2011-12-05,2011-03-23,256,4827,1,4,2,142
14076.0,1,101.72,78,42,UNITED KINGDOM,101.72,2011-08-02,2011-08-02,0,4952,3,4,4,344
14077.0,4,268.25,169,29,UNITED KINGDOM,67.06,2011-09-22,2011-03-10,195,4901,3,4,3,343
14078.0,6,346.47,192,42,UNITED KINGDOM,57.75,2011-08-30,2010-12-01,271,4924,3,4,3,343
14079.0,1,86.05,124,7,UNITED KINGDOM,86.05,2011-08-07,2011-08-07,0,4947,3,4,4,344
14080.0,1,45.60,48,4,UNITED KINGDOM,45.60,2011-11-07,2011-11-07,0,4855,2,4,4,244
14081.0,2,682.15,533,113,UNITED KINGDOM,341.07,2011-02-10,2010-12-05,67,5124,4,4,2,442
14082.0,1,127.05,70,25,UNITED KINGDOM,127.05,2010-12-10,2010-12-10,0,5187,4,4,4,444
14083.0,8,820.10,566,149,UNITED KINGDOM,102.51,2011-12-05,2010-12-03,367,4827,1,4,2,142
14085.0,18,3652.45,2586,253,UNITED KINGDOM,202.91,2011-12-07,2010-12-06,366,4825,1,4,1,141
14087.0,1,185.17,220,60,UNITED KINGDOM,185.17,2011-12-07,2011-12-07,0,4825,1,4,3,143
14088.0,10,2451.42,779,92,UNITED KINGDOM,245.14,2011-11-29,2011-01-21,312,4832,1,4,1,141
14089.0,1,111.05,83,11,UNITED KINGDOM,111.05,2011-10-14,2011-10-14,0,4879,3,4,4,344
14092.0,14,3214.21,1790,106,UNITED KINGDOM,229.59,2011-12-02,2010-12-16,350,4830,1,4,1,141
14093.0,1,411.90,319,93,UNITED KINGDOM,411.90,2011-11-27,2011-11-27,0,4834,1,4,2,142
14096.0,17,31267.34,12342,907,UNITED KINGDOM,1839.26,2011-12-05,2011-08-30,97,4826,1,4,1,141
14098.0,1,86.15,80,20,UNITED KINGDOM,86.15,2011-11-03,2011-11-03,0,4859,2,4,4,244
14099.0,11,2475.16,1674,152,UNITED KINGDOM,225.01,2011-11-23,2010-12-20,338,4839,1,4,1,141
14100.0,1,144.25,57,21,UNITED KINGDOM,144.25,2011-07-25,2011-07-25,0,4960,3,4,4,344
14101.0,1,2.95,2,2,UNITED KINGDOM,2.95,2011-02-18,2011-02-18,0,5117,4,4,4,444
14102.0,5,518.78,352,31,UNITED KINGDOM,103.76,2011-12-04,2011-10-26,39,4828,1,4,2,142
14104.0,1,69.71,67,17,UNITED KINGDOM,69.71,2011-06-27,2011-06-27,0,4988,4,4,4,444
14105.0,1,865.43,686,60,UNITED KINGDOM,865.43,2011-04-14,2011-04-14,0,5061,4,4,2,442
14107.0,7,1829.27,1361,52,UNITED KINGDOM,261.32,2011-10-19,2010-12-10,312,4874,2,4,1,241
14108.0,2,484.96,364,29,UNITED KINGDOM,242.48,2011-11-09,2011-08-30,70,4853,2,4,2,242
14109.0,1,144.20,88,9,UNITED KINGDOM,144.20,2011-09-28,2011-09-28,0,4895,3,4,4,344
14110.0,10,2176.77,1299,83,UNITED KINGDOM,217.68,2011-11-03,2011-03-18,230,4859,2,4,1,241
14111.0,2,25.20,16,2,UNITED KINGDOM,12.60,2011-09-05,2011-04-12,146,4918,3,4,4,344
14112.0,6,2505.16,1422,106,UNITED KINGDOM,417.53,2011-11-17,2011-03-09,253,4845,2,4,1,241
14113.0,4,427.62,339,22,UNITED KINGDOM,106.91,2011-12-06,2010-12-20,351,4826,1,4,2,142
14114.0,1,195.13,89,11,UNITED KINGDOM,195.13,2011-01-13,2011-01-13,0,5153,4,4,3,443
14116.0,5,1052.94,598,54,UNITED KINGDOM,210.59,2011-11-20,2011-08-10,101,4842,2,4,1,241
14117.0,1,90.00,72,3,UNITED KINGDOM,90.00,2011-07-19,2011-07-19,0,4966,3,4,4,344
14121.0,4,2193.20,1569,129,UNITED KINGDOM,548.30,2011-12-06,2011-10-11,56,4826,1,4,1,141
14125.0,3,2337.13,1588,141,UNITED KINGDOM,779.04,2011-11-29,2011-09-22,67,4833,1,4,1,141
14126.0,1,183.40,68,9,UNITED KINGDOM,183.40,2011-11-29,2011-11-29,0,4833,1,4,3,143
14127.0,3,503.01,295,29,UNITED KINGDOM,167.67,2011-08-09,2011-02-02,187,4945,3,4,2,342
14128.0,2,625.00,563,39,UNITED KINGDOM,312.50,2011-10-10,2011-03-29,195,4883,3,4,2,342
14129.0,5,993.06,496,29,UNITED KINGDOM,198.61,2011-12-08,2011-03-24,259,4824,1,4,1,141
14130.0,1,360.46,200,58,UNITED KINGDOM,360.46,2011-01-24,2011-01-24,0,5141,4,4,3,443
14132.0,11,2550.37,2002,88,UNITED KINGDOM,231.85,2011-12-07,2011-06-09,181,4825,1,4,1,141
14133.0,3,459.69,283,21,UNITED KINGDOM,153.23,2011-08-02,2011-01-28,186,4952,3,4,2,342
14135.0,14,1657.54,1217,73,UNITED KINGDOM,118.40,2011-12-08,2010-12-02,371,4824,1,4,1,141
14138.0,2,815.88,552,39,UNITED KINGDOM,407.94,2011-12-08,2011-10-07,62,4824,1,4,2,142
14139.0,1,278.28,316,21,UNITED KINGDOM,278.28,2011-10-24,2011-10-24,0,4869,2,4,3,243
14140.0,2,913.18,762,58,UNITED KINGDOM,456.59,2011-12-06,2011-11-08,27,4826,1,4,2,142
14141.0,4,688.48,300,25,UNITED KINGDOM,172.12,2011-12-07,2011-08-26,102,4825,1,4,2,142
14142.0,1,280.95,245,19,UNITED KINGDOM,280.95,2010-12-01,2010-12-01,0,5195,4,4,3,443
14143.0,1,64.80,24,4,UNITED KINGDOM,64.80,2011-07-29,2011-07-29,0,4956,3,4,4,344
14146.0,5,3014.95,2146,165,UNITED KINGDOM,602.99,2011-12-01,2010-12-17,348,4831,1,4,1,141
14147.0,1,15.00,12,1,UNITED KINGDOM,15.00,2011-09-22,2011-09-22,0,4900,3,4,4,344
14148.0,1,29.70,6,2,UNITED KINGDOM,29.70,2011-04-20,2011-04-20,0,5056,4,4,4,444
14149.0,1,421.12,216,27,UNITED KINGDOM,421.12,2011-05-03,2011-05-03,0,5043,4,4,2,442
14150.0,2,323.38,354,20,UNITED KINGDOM,161.69,2011-11-04,2010-12-15,324,4858,2,4,3,243
14152.0,2,602.57,663,46,UNITED KINGDOM,301.29,2011-09-25,2011-04-19,158,4898,3,4,2,342
14154.0,2,682.92,426,40,UNITED KINGDOM,341.46,2011-04-14,2011-04-14,0,5061,4,4,2,442
14155.0,1,118.75,25,6,UNITED KINGDOM,118.75,2011-03-18,2011-03-18,0,5089,4,4,4,444
14156.0,32,10923.13,6235,480,EIRE,341.35,2011-11-30,2011-01-14,319,4832,1,4,1,141
14157.0,2,404.73,223,44,UNITED KINGDOM,202.37,2011-11-20,2011-02-27,265,4842,2,4,2,242
14158.0,1,397.38,581,36,UNITED KINGDOM,397.38,2011-10-30,2011-10-30,0,4863,2,4,3,243
14159.0,11,4428.38,4105,490,UNITED KINGDOM,402.58,2011-11-20,2010-12-12,343,4842,2,4,1,241
14161.0,3,878.02,427,77,UNITED KINGDOM,292.67,2011-05-08,2010-12-05,153,5038,4,4,2,442
14162.0,2,198.11,89,21,UNITED KINGDOM,99.06,2011-06-19,2011-02-20,118,4996,4,4,3,443
14163.0,4,314.71,151,19,UNITED KINGDOM,78.68,2011-09-13,2011-04-14,151,4910,3,4,3,343
14164.0,1,374.40,264,17,UNITED KINGDOM,374.40,2011-09-20,2011-09-20,0,4903,3,4,3,343
14165.0,1,82.19,49,20,UNITED KINGDOM,82.19,2011-03-09,2011-03-09,0,5098,4,4,4,444
14167.0,4,512.84,142,24,UNITED KINGDOM,128.21,2011-10-31,2011-01-12,291,4862,2,4,2,242
14171.0,1,308.44,162,54,UNITED KINGDOM,308.44,2011-09-02,2011-09-02,0,4920,3,4,3,343
14173.0,4,222.34,106,23,UNITED KINGDOM,55.59,2011-11-29,2011-05-04,208,4833,1,4,3,143
14174.0,1,124.51,93,25,UNITED KINGDOM,124.51,2011-11-06,2011-11-06,0,4856,2,4,4,244
14175.0,3,2116.30,1355,111,UNITED KINGDOM,705.43,2011-10-11,2011-01-14,269,4882,3,4,1,341
14176.0,4,517.20,203,25,UNITED KINGDOM,129.30,2011-02-15,2010-12-07,70,5120,4,4,2,442
14177.0,3,150.97,87,27,UNITED KINGDOM,50.32,2011-09-05,2011-06-13,84,4918,3,4,4,344
14178.0,7,1387.09,1287,181,UNITED KINGDOM,198.16,2011-12-01,2011-06-10,173,4831,1,4,1,141
14179.0,2,548.67,302,124,UNITED KINGDOM,274.33,2011-10-30,2011-10-18,11,4863,2,4,2,242
14180.0,25,1690.52,450,59,UNITED KINGDOM,67.62,2011-11-29,2010-12-02,361,4833,1,4,1,141
14184.0,1,245.59,105,15,UNITED KINGDOM,245.59,2011-10-04,2011-10-04,0,4889,3,4,3,343
14185.0,1,12.75,3,1,UNITED KINGDOM,12.75,2011-01-12,2011-01-12,0,5154,4,4,4,444
14188.0,6,637.26,518,23,UNITED KINGDOM,106.21,2011-11-09,2011-02-02,279,4853,2,4,2,242
14189.0,15,3473.49,2840,154,UNITED KINGDOM,231.57,2011-12-07,2010-12-06,366,4825,1,4,1,141
14191.0,13,3617.68,2782,125,UNITED KINGDOM,278.28,2011-12-08,2011-05-03,218,4824,1,4,1,141
14193.0,2,657.95,317,30,UNITED KINGDOM,328.98,2011-10-03,2011-03-15,201,4890,3,4,2,342
14194.0,20,8248.85,4600,213,UNITED KINGDOM,412.44,2011-12-05,2011-02-04,303,4827,1,4,1,141
14196.0,1,73.72,44,3,UNITED KINGDOM,73.72,2011-08-25,2011-08-25,0,4929,3,4,4,344
14198.0,4,504.60,226,28,UNITED KINGDOM,126.15,2011-11-21,2011-04-14,221,4840,1,4,2,142
14199.0,1,10.20,12,1,UNITED KINGDOM,10.20,2011-05-05,2011-05-05,0,5041,4,4,4,444
14201.0,7,463.24,262,27,UNITED KINGDOM,66.18,2011-10-10,2010-12-15,299,4883,3,4,2,342
14204.0,1,128.16,70,34,UNITED KINGDOM,128.16,2011-12-07,2011-12-07,0,4825,1,4,4,144
14205.0,2,288.20,182,16,UNITED KINGDOM,144.10,2011-11-23,2011-03-20,247,4839,1,4,3,143
14206.0,1,302.66,274,19,UNITED KINGDOM,302.66,2011-04-14,2011-04-14,0,5061,4,4,3,443
14208.0,1,101.14,108,7,UNITED KINGDOM,101.14,2011-09-06,2011-09-06,0,4917,3,4,4,344
14209.0,6,1098.55,405,37,UNITED KINGDOM,183.09,2011-11-29,2011-01-11,321,4833,1,4,1,141
14210.0,6,1576.52,688,55,UNITED KINGDOM,262.75,2011-08-26,2010-12-03,265,4928,3,4,1,341
14211.0,9,1722.15,947,76,UNITED KINGDOM,191.35,2011-10-17,2011-02-17,241,4876,3,4,1,341
14214.0,5,938.14,711,61,UNITED KINGDOM,187.63,2011-11-09,2011-03-07,246,4853,2,4,2,242
14215.0,6,1650.47,1169,91,UNITED KINGDOM,275.08,2011-11-28,2010-12-06,356,4834,1,4,1,141
14216.0,4,717.06,388,35,UNITED KINGDOM,179.27,2011-12-06,2011-11-02,34,4826,1,4,2,142
14217.0,17,1057.65,420,48,UNITED KINGDOM,62.21,2011-12-08,2010-12-08,364,4824,1,4,1,141
14218.0,1,169.48,160,12,UNITED KINGDOM,169.48,2011-10-28,2011-10-28,0,4865,2,4,4,244
14219.0,1,73.44,76,6,UNITED KINGDOM,73.44,2011-12-05,2011-12-05,0,4826,1,4,4,144
14220.0,2,313.97,155,16,UNITED KINGDOM,156.99,2011-04-06,2010-12-16,110,5070,4,4,3,443
14221.0,9,2449.55,1829,100,UNITED KINGDOM,272.17,2011-10-28,2011-01-04,296,4865,2,4,1,241
14222.0,1,576.50,474,37,UNITED KINGDOM,576.50,2011-06-15,2011-06-15,0,4999,4,4,2,442
14223.0,3,696.96,502,38,UNITED KINGDOM,232.32,2011-09-08,2011-03-20,171,4915,3,4,2,342
14224.0,4,580.86,319,86,UNITED KINGDOM,145.22,2011-08-21,2011-01-23,209,4933,3,4,2,342
14226.0,4,780.69,550,43,UNITED KINGDOM,195.17,2011-11-10,2011-03-15,239,4852,2,4,2,242
14227.0,9,2493.72,1515,99,UNITED KINGDOM,277.08,2011-11-13,2011-02-28,258,4849,2,4,1,241
14229.0,3,365.44,252,22,UNITED KINGDOM,121.81,2011-10-19,2011-01-10,281,4874,2,4,3,243
14231.0,3,793.26,402,43,UNITED KINGDOM,264.42,2011-06-09,2011-02-24,104,5006,4,4,2,442
14232.0,5,1577.56,1162,71,UNITED KINGDOM,315.51,2011-10-28,2011-03-20,221,4865,2,4,1,241
14233.0,4,421.66,266,20,UNITED KINGDOM,105.42,2011-10-21,2011-01-26,268,4872,2,4,2,242
14234.0,4,661.92,707,118,UNITED KINGDOM,165.48,2011-11-17,2011-10-13,35,4844,2,4,2,242
14235.0,5,861.24,707,43,UNITED KINGDOM,172.25,2011-09-25,2011-03-24,185,4898,3,4,2,342
14236.0,2,150.24,204,11,UNITED KINGDOM,75.12,2011-09-20,2010-12-02,291,4903,3,4,4,344
14237.0,1,77.45,31,5,UNITED KINGDOM,77.45,2010-12-01,2010-12-01,0,5196,4,4,4,444
14238.0,1,96.20,76,6,UNITED KINGDOM,96.20,2011-01-17,2011-01-17,0,5149,4,4,4,444
14239.0,11,1715.00,886,70,UNITED KINGDOM,155.91,2011-10-27,2011-01-27,272,4866,2,4,1,241
14240.0,2,577.59,373,31,UNITED KINGDOM,288.80,2011-11-09,2011-04-28,195,4853,2,4,2,242
14241.0,1,147.30,130,9,UNITED KINGDOM,147.30,2011-06-09,2011-06-09,0,5006,4,4,4,444
14242.0,2,219.25,117,10,UNITED KINGDOM,109.62,2011-04-19,2011-01-18,91,5057,4,4,3,443
14243.0,10,1888.93,915,79,UNITED KINGDOM,188.89,2011-12-01,2010-12-09,357,4831,1,4,1,141
14245.0,2,1397.90,901,92,UNITED KINGDOM,698.95,2011-05-04,2011-03-21,43,5042,4,4,1,441
14246.0,3,1213.80,632,50,UNITED KINGDOM,404.60,2011-08-21,2011-04-08,135,4933,3,4,1,341
14247.0,1,104.12,44,16,UNITED KINGDOM,104.12,2011-03-06,2011-03-06,0,5101,4,4,4,444
14248.0,1,98.58,78,7,UNITED KINGDOM,98.58,2011-01-25,2011-01-25,0,5141,4,4,4,444
14250.0,3,1783.53,1120,88,UNITED KINGDOM,594.51,2011-12-02,2011-09-11,82,4830,1,4,1,141
14251.0,5,1045.26,806,25,UNITED KINGDOM,209.05,2011-12-08,2011-10-13,55,4824,1,4,1,141
14256.0,2,648.06,370,39,UNITED KINGDOM,324.03,2011-03-24,2010-12-10,104,5083,4,4,2,442
14257.0,5,1566.30,968,71,UNITED KINGDOM,313.26,2011-10-06,2011-01-25,254,4886,3,4,1,341
14258.0,3,130.50,98,5,UNITED KINGDOM,43.50,2011-07-11,2011-01-06,185,4974,4,4,4,444
14259.0,1,64.50,42,3,UNITED KINGDOM,64.50,2011-07-21,2011-07-21,0,4964,3,4,4,344
14261.0,1,517.99,265,30,UNITED KINGDOM,517.99,2011-09-22,2011-09-22,0,4901,3,4,2,342
14262.0,8,2287.61,1477,86,UNITED KINGDOM,285.95,2011-12-01,2011-04-13,232,4831,1,4,1,141
14264.0,2,129.57,43,5,UNITED KINGDOM,64.78,2011-07-08,2011-04-08,90,4977,4,4,4,444
14265.0,2,333.43,313,20,UNSPECIFIED,166.72,2011-08-22,2011-07-14,39,4932,3,4,3,343
14267.0,3,726.24,426,17,UNITED KINGDOM,242.08,2011-06-30,2011-03-24,97,4985,4,4,2,442
14270.0,1,341.65,181,22,UNITED KINGDOM,341.65,2011-01-12,2011-01-12,0,5154,4,4,3,443
14271.0,1,92.42,86,9,UNITED KINGDOM,92.42,2011-04-28,2011-04-28,0,5048,4,4,4,444
14272.0,2,330.20,408,26,UNITED KINGDOM,165.10,2011-09-27,2011-03-30,180,4896,3,4,3,343
14273.0,4,518.37,244,21,UNITED KINGDOM,129.59,2011-10-19,2011-04-11,190,4874,2,4,2,242
14276.0,3,1000.89,717,49,UNITED KINGDOM,333.63,2011-09-02,2011-02-23,191,4921,3,4,1,341
14277.0,3,2658.26,1334,157,FRANCE,886.09,2011-11-24,2011-05-11,197,4838,1,4,1,141
14280.0,1,92.64,48,6,UNITED KINGDOM,92.64,2011-05-27,2011-05-27,0,5019,4,4,4,444
14282.0,14,1908.28,1356,63,UNITED KINGDOM,136.31,2011-12-06,2010-12-07,364,4825,1,4,1,141
14284.0,2,505.30,152,21,UNITED KINGDOM,252.65,2011-11-09,2011-09-14,55,4853,2,4,2,242
14285.0,4,246.38,110,9,UNITED KINGDOM,61.60,2011-11-18,2011-06-16,155,4844,2,4,3,243
14286.0,3,3672.36,3543,200,UNITED KINGDOM,1224.12,2011-11-16,2011-04-11,219,4846,2,4,1,241
14287.0,2,159.35,117,8,UNITED KINGDOM,79.67,2011-12-01,2011-05-25,190,4831,1,4,4,144
14288.0,1,261.00,124,13,UNITED KINGDOM,261.00,2011-05-10,2011-05-10,0,5036,4,4,3,443
14289.0,6,373.06,224,21,UNITED KINGDOM,62.18,2011-12-01,2011-02-23,280,4831,1,4,3,143
14290.0,5,1608.14,788,77,UNITED KINGDOM,321.63,2011-11-28,2010-12-13,350,4834,1,4,1,141
14291.0,11,3262.50,2556,127,UNITED KINGDOM,296.59,2011-12-08,2011-03-09,273,4824,1,4,1,141
14292.0,9,1208.93,759,53,UNITED KINGDOM,134.33,2011-12-02,2011-03-02,275,4830,1,4,1,141
14293.0,4,862.06,679,46,UNITED KINGDOM,215.52,2011-12-06,2010-12-06,365,4826,1,4,2,142
